0,0.323844,1.0,0.5
1,0.640222,1.0,0.5
2,-0.664749,1.0,0.5
3,-0.476762,1.0,0.5
4,1.60016,1.0,0.5
5,0.237658,1.0,0.5
6,-1.84504,1.0,0.5
7,0.736378,1.0,0.5
8,1.2466,1.0,0.5
9,-1.39985,0.975,0.5
10,-0.539877,0.0,0.5
11,0.576424,0.925,0.5
12,-0.565084,1.0,0.5
13,-0.617511,0.0,0.5
14,0.262101,0.9,0.5
15,0.646033,1.0,0.5
16,-0.945161,1.0,0.5
17,-0.966344,0.0,0.5
18,1.99334,0.0,0.5
19,0.0592446,0.9,0.5
20,-1.88352,1.0,0.5
21,-0.0632453,0.9,0.5
22,1.54219,1.0,0.5
23,-0.462021,0.0,0.5
24,-1.86863,0.0,0.5
25,1.32698,0.0,0.5
26,0.979208,0.85,0.5
27,-1.77417,0.0,0.5
28,-0.567301,0.0,0.5
29,2.82535,0.0,0.5
30,-0.525614,0.0,0.5
31,-3.01809,0.0,0.5
32,2.04138,0.0,0.5
33,1.49434,0.0,0.5
34,-2.39603,0.0,0.5
35,-1.50312,0.0,0.5
36,2.17682,0.0,0.5
37,0.712161,1.0,0.5
38,-1.96704,1.0,0.5
39,0.145356,0.85,0.5
40,1.75782,1.0,0.5
41,-0.947119,0.0,0.5
42,-2.05571,0.0,0.5
43,1.31047,0.0,0.5
44,1.23326,0.975,0.5
45,-1.17922,0.0,0.5
46,-0.558999,0.0,0.5
47,0.44895,0.975,0.5
48,0.525341,1.0,0.5
49,-0.816125,1.0,0.5
50,-0.532239,0.0,0.5
51,1.28108,0.0,0.5
52,0.541689,0.975,0.5
53,-0.95519,1.0,0.5
54,-0.576843,0.0,0.5
55,0.969558,0.025,0.5
56,0.350907,0.975,0.5
57,-0.565428,1.0,0.5
58,-0.361424,0.0,0.5
59,0.580099,0.975,0.5
60,-0.426827,0.875,0.5
61,-0.989748,0.0,0.5
62,1.18275,0.0,0.5
63,1.1761,1.0,0.5
64,-1.60096,0.0,0.5
65,-0.0167427,0.925,0.5
66,1.70915,1.0,0.5
67,-0.946786,0.0,0.5
68,-1.0896,0.0,0.5
69,2.07724,0.025,0.5
70,0.239978,1.0,0.5
71,-1.28242,0.45,0.5
72,-1.0577,0.0,0.5
73,2.02632,0.0,0.5
74,0.290159,0.975,0.5
75,-2.18463,1.0,0.5
76,0.588254,1.0,0.5
77,0.862852,1.0,0.5
78,-0.992271,0.0,0.5
79,-0.270124,0.0,0.5
80,1.78349,0.0,0.5
81,-0.670311,0.0,0.5
82,-1.84877,0.0,0.5
83,1.07884,0.0,0.5
84,1.81129,1.0,0.5
85,-1.53969,0.0,0.5
86,-1.41022,0.0,0.5
87,2.24862,0.0,0.5
88,0.547059,1.0,0.5
89,-1.85837,1.0,0.5
90,-0.175088,0.275,0.5
91,1.66853,0.025,0.5
92,-0.654525,0.0,0.5
93,-2.0729,0.0,0.5
94,1.54671,0.0,0.5
95,1.52196,1.0,0.5
96,-2.03796,0.0,0.5
97,-0.800946,0.0,0.5
98,1.52982,0.0,0.5
99,-0.0218306,0.925,0.5
100,-1.6176,1.0,0.5
101,0.225473,0.975,0.5
102,1.37279,1.0,0.5
103,-0.526498,0.0,0.5
104,-0.164839,0.8,0.5
105,0.649577,1.0,0.5
106,0.0421977,1.0,0.5
107,-0.67059,1.0,0.5
108,-0.748341,0.0,0.5
109,0.904566,0.0,0.5
110,0.402777,0.975,0.5
111,0.220781,1.0,0.5
112,-0.561798,1.0,0.5
113,0.15129,1.0,0.5
114,0.460089,1.0,0.5
115,-0.900494,1.0,0.5
116,0.471269,0.9,0.5
117,1.05557,1.0,0.5
118,-0.44788,0.0,0.5
119,-1.29049,0.0,0.5
120,1.61054,0.0,0.5
121,-0.0772511,0.95,0.5
122,-1.2088,1.0,0.5
123,1.62142,0.975,0.5
124,0.0466737,0.95,0.5
125,-1.84213,1.0,0.5
126,0.695406,0.9,0.5
127,1.23915,1.0,0.5
128,-1.90057,0.0,0.5
129,-0.431953,0.0,0.5
130,1.43754,0.0,0.5
131,0.109046,0.825,0.5
132,-1.86724,1.0,0.5
133,1.37065,0.975,0.5
134,0.870221,0.95,0.5
135,-1.79006,0.0,0.5
136,0.249877,0.975,0.5
137,0.992816,1.0,0.5
138,-0.495681,0.0,0.5
139,-0.104661,0.975,0.5
140,-0.293291,1.0,0.5
141,0.301668,0.9,0.5
142,0.29579,1.0,0.5
143,-0.00667416,1.0,0.5
144,-0.897187,1.0,0.5
145,-0.31785,0.0,0.5
146,1.23299,0.0,0.5
147,-0.011126,0.925,0.5
148,-1.04281,0.9,0.5
149,0.574374,0.95,0.5
150,0.436271,1.0,0.5
151,-0.59334,1.0,0.5
152,-0.0460035,0.875,0.5
153,0.224151,1.0,0.5
154,0.89267,0.45,0.5
155,-0.310528,0.0,0.5
156,-1.32802,0.0,0.5
157,1.1209,0.0,0.5
158,0.355406,0.825,0.5
159,-0.805225,0.9,0.5
160,0.542997,0.95,0.5
161,0.151823,1.0,0.5
162,-0.0914107,0.95,0.5
163,0.0962869,1.0,0.5
164,0.461872,1.0,0.5
165,0.683865,1.0,0.5
166,-0.817938,1.0,0.5
167,-0.720678,0.0,0.5
168,0.602791,0.95,0.5
169,0.0514847,1.0,0.5
170,-0.630916,0.7,0.5
171,0.357932,0.925,0.5
172,0.604106,1.0,0.5
173,-0.152961,1.0,0.5
174,-0.510541,1.0,0.5
175,1.06341,0.975,0.5
176,-0.0452385,1.0,0.5
177,0.366031,0.975,0.5
178,0.218749,1.0,0.5
179,-0.8585,0.025,0.5
180,-0.421871,0.0,0.5
181,1.21543,0.0,0.5
182,-0.16588,0.775,0.5
183,-0.7364,1.0,0.5
184,0.670135,0.925,0.5
185,0.412699,1.0,0.5
186,-1.21508,1.0,0.5
187,-0.694688,0.0,0.5
188,1.19212,0.0,0.5
189,0.642152,0.925,0.5
190,-1.26683,0.4,0.5
191,-0.758893,0.0,0.5
192,1.57522,0.0,0.5
193,0.324166,0.925,0.5
194,-2.06093,0.925,0.5
195,0.540573,0.8,0.5
196,1.78599,1.0,0.5
197,-1.75434,0.0,0.5
198,-0.862002,0.0,0.5
199,2.27112,0.0,0.5
200,0.510416,0.8,0.5
201,-1.82346,1.0,0.5
202,-0.491136,0.0,0.5
203,1.44863,0.0,0.5
204,0.181878,0.875,0.5
205,-1.18846,1.0,0.5
206,0.529735,0.85,0.5
207,2.85784,1.0,0.5
208,-1.28856,0.0,0.5
209,-1.66659,0.0,0.5
210,2.32626,0.0,0.5
211,1.03887,0.0,0.5
212,-2.75834,0.0,0.5
213,0.424923,0.975,0.5
214,2.07683,1.0,0.5
215,-1.30025,0.0,0.5
216,-1.73016,0.0,0.5
217,1.92511,0.0,0.5
218,2.08118,0.0,0.5
219,-3.54335,0.0,0.5
220,-0.308354,0.0,0.5
221,2.67785,0.0,0.5
222,-0.945771,0.0,0.5
223,-1.64717,0.0,0.5
224,1.54823,0.0,0.5
225,0.447238,0.725,0.5
226,-1.99708,0.975,0.5
227,0.662591,0.85,0.5
228,1.2853,1.0,0.5
229,-1.0031,0.0,0.5
230,-0.823469,0.0,0.5
231,0.936287,0.0,0.5
232,1.50418,0.0,0.5
233,-1.13656,0.0,0.5
234,-2.01693,0.0,0.5
235,1.92919,0.0,0.5
236,0.864072,0.0,0.5
237,-1.73152,0.0,0.5
238,-0.569222,0.0,0.5
239,1.80201,0.0,0.5
240,0.118736,0.675,0.5
241,-1.32479,1.0,0.5
242,-0.216845,0.0,0.5
243,1.17346,0.0,0.5
244,-0.470824,0.0,0.5
245,-1.26595,0.0,0.5
246,1.8045,0.0,0.5
247,0.730192,0.825,0.5
248,-2.61949,1.0,0.5
249,0.74583,0.95,0.5
250,3.27212,1.0,0.5
251,-1.41838,0.0,0.5
252,-3.3393,0.0,0.5
253,2.35706,0.0,0.5
254,2.92536,0.0,0.5
255,-3.69039,0.0,0.5
256,-1.17707,0.0,0.5
257,4.33668,0.0,0.5
258,-0.968665,0.0,0.5
259,-3.7899,0.0,0.5
260,0.719762,0.975,0.5
261,2.82134,1.0,0.5
262,-1.86728,0.0,0.5
263,-2.60681,0.0,0.5
264,3.56781,0.0,0.5
265,0.426975,0.825,0.5
266,-3.77191,1.0,0.5
267,1.07217,0.975,0.5
268,3.90507,0.0,0.5
269,-3.19987,0.0,0.5
270,-1.93255,0.0,0.5
271,3.77109,0.0,0.5
272,-0.0658769,0.75,0.5
273,-3.32951,1.0,0.5
274,1.40919,0.975,0.5
275,2.3375,0.0,0.5
276,-2.18033,0.0,0.5
277,-1.59833,0.0,0.5
278,2.72827,0.0,0.5
279,0.828777,0.0,0.5
280,-2.1112,0.0,0.5
281,-0.616108,0.0,0.5
282,3.30443,0.0,0.5
283,-1.62794,0.0,0.5
284,-2.60773,0.0,0.5
285,2.81856,0.0,0.5
286,1.56403,0.0,0.5
287,-3.57679,0.0,0.5
288,-0.251359,0.0,0.5
289,3.24815,0.0,0.5
290,-1.27228,0.0,0.5
291,-2.18674,0.0,0.5
292,2.2071,0.0,0.5
293,0.905867,0.0,0.5
294,-1.98781,0.0,0.5
295,0.0369426,0.925,0.5
296,2.28243,1.0,0.5
297,-0.575169,0.0,0.5
298,-2.36901,0.0,0.5
299,1.15402,0.0,0.5
300,2.19367,0.0,0.5
301,-1.61358,0.0,0.5
302,-1.49166,0.0,0.5
303,2.1514,0.0,0.5
304,1.25119,0.0,0.5
305,-2.80977,0.0,0.5
306,0.1364,0.975,0.5
307,2.51911,1.0,0.5
308,-1.18203,0.0,0.5
309,-1.40285,0.0,0.5
310,2.0619,0.0,0.5
311,0.968198,0.0,0.5
312,-1.67017,0.0,0.5
313,-0.284433,0.0,0.5
314,2.03536,0.0,0.5
315,-0.647042,0.0,0.5
316,-1.53062,0.0,0.5
317,1.12336,0.0,0.5
318,1.08294,0.0,0.5
319,-1.17602,0.0,0.5
320,-0.998208,0.0,0.5
321,2.53812,0.0,0.5
322,-0.504626,0.0,0.5
323,-2.83112,0.0,0.5
324,2.11918,0.0,0.5
325,2.2937,0.0,0.5
326,-2.56176,0.0,0.5
327,-0.906999,0.0,0.5
328,2.76908,0.0,0.5
329,-0.623462,0.0,0.5
330,-2.36119,0.0,0.5
331,1.13851,0.0,0.5
332,2.30596,0.0,0.5
333,-2.01961,0.0,0.5
334,-1.84863,0.0,0.5
335,2.45176,0.0,0.5
336,1.04571,0.0,0.5
337,-3.00445,0.0,0.5
338,-0.279992,0.0,0.5
339,3.08308,0.0,0.5
340,-0.766063,0.0,0.5
341,-2.89768,0.0,0.5
342,1.57809,0.0,0.5
343,2.27983,0.0,0.5
344,-3.07824,0.0,0.5
345,-1.71828,0.0,0.5
346,3.21087,0.0,0.5
347,0.32427,0.9,0.5
348,-3.01862,0.0,0.5
349,1.55998,0.975,0.5
350,2.7144,0.0,0.5
351,-2.57972,0.0,0.5
352,-1.62392,0.0,0.5
353,2.55953,0.0,0.5
354,0.575976,0.975,0.5
355,-2.79344,0.0,0.5
356,0.660026,0.9,0.5
357,1.99494,0.4,0.5
358,-1.11501,0.0,0.5
359,-0.712634,0.0,0.5
360,1.27258,0.0,0.5
361,0.401733,0.775,0.5
362,-1.01526,0.95,0.5
363,-0.202289,0.0,0.5
364,1.15303,0.0,0.5
365,-0.233241,0.0,0.5
366,-0.960007,0.0,0.5
367,0.194802,0.975,0.5
368,0.851987,1.0,0.5
369,-0.255305,0.0,0.5
370,0.0111979,1.0,0.5
371,0.718163,1.0,0.5
372,0.796964,1.0,0.5
373,-1.36494,1.0,0.5
374,0.189699,0.95,0.5
375,1.31829,0.9,0.5
376,0.420801,0.9,0.5
377,-1.81507,1.0,0.5
378,-0.140106,0.875,0.5
379,1.47839,1.0,0.5
380,-1.48246,0.0,0.5
381,-1.11316,0.0,0.5
382,1.44676,0.0,0.5
383,0.591629,0.8,0.5
384,-1.42616,1.0,0.5
385,0.909771,0.975,0.5
386,1.49034,0.0,0.5
387,-1.71158,0.0,0.5
388,-1.22504,0.0,0.727873
389,2.33201,0.0,0.584018
390,-0.368883,0.0,0.584018
391,-1.16318,0.0,0.584018
392,1.37608,0.0,0.584018
393,0.355869,1.0,0.614484
394,-2.29811,0.0,0.541092
395,1.19934,0.975,0.541092
396,1.67838,0.0,0.541092
397,-1.14994,0.0,0.541092
398,-1.96217,0.0,0.541092
399,1.52849,0.0,0.541092
400,1.2956,0.0,0.547537
401,-1.91493,0.0,0.547537
402,-0.739566,0.0,0.547537
403,2.40897,0.0,0.703748
404,-0.732949,0.0,0.703748
405,-2.08691,0.0,0.826542
406,1.53861,0.0,0.826542
407,1.66501,0.0,0.826542
408,-1.73058,0.0,0.826542
409,-1.4971,0.0,0.826542
410,1.43895,0.0,0.826542
411,1.5232,0.0,0.826542
412,-1.77238,0.0,0.826542
413,-1.15855,0.0,0.826542
414,2.89452,0.0,0.826542
415,0.0751719,0.95,0.707332
416,-2.19037,1.0,0.551652
417,0.782674,0.9,0.596523
418,2.81965,1.0,0.745415
419,-0.922499,0.0,0.745415
420,-2.45965,0.0,0.745415
421,2.28406,0.0,0.745415
422,1.80564,0.0,0.745415
423,-2.16345,0.0,0.745415
424,-1.38881,0.0,0.745415
425,2.92002,0.0,0.604552
426,0.75591,0.875,0.584405
427,-3.93859,1.0,0.600543
428,0.164876,0.875,0.580347
429,2.6631,1.0,0.731894
430,-1.28889,0.0,0.731894
431,-1.69034,0.0,0.731894
432,2.60965,0.0,0.731894
433,0.666659,0.825,0.831865
434,-1.91641,1.0,0.915796
435,-0.60608,0.0,0.915796
436,1.19727,0.0,0.844598
437,0.100009,0.75,0.818481
438,-0.983686,1.0,0.831865
439,0.257003,0.775,0.807307
440,-0.194774,1.0,0.900392
441,-0.215945,0.0,0.900392
442,-0.38618,0.95,0.953401
443,0.684779,0.975,0.95917
444,0.293969,0.95,0.957315
445,-1.23107,0.975,0.983237
446,-0.0753282,1.0,0.994481
447,0.669004,1.0,0.995921
448,-0.210293,0.4,0.991712
449,-0.0796976,0.5,0.988745
450,-0.263085,0.725,0.984894
451,0.426329,0.8,0.993789
452,-0.174688,0.225,0.986043
453,-0.736326,0.0,0.963522
454,0.388346,0.9,0.961829
455,0.0369628,1.0,0.962683
456,-0.659875,1.0,0.962683
457,-0.38693,0.0,0.914178
458,1.75464,0.0,0.885053
459,-0.27169,0.0,0.839583
460,-1.91626,0.0,0.755315
461,1.08301,0.0,0.640088
462,1.36002,0.0,0.604552
463,-1.6495,0.0,0.604552
464,-0.368108,0.0,0.543417
465,2.08483,0.0,0.700145
466,-0.696136,0.0,0.826542
467,-2.00925,0.0,0.826542
468,1.27685,0.0,0.826542
469,0.281034,0.975,0.703748
470,-2.07677,1.0,0.547537
471,1.19409,0.95,0.60855
472,2.34967,0.0,0.60855
473,-2.1398,0.0,0.60855
474,-1.14414,0.0,0.60855
475,2.61849,0.0,0.60855
476,1.64646,0.0,0.60855
477,-2.54631,0.0,0.60855
478,-0.675578,0.0,0.60855
479,2.19608,0.0,0.551652
480,-0.98346,0.0,0.707332
481,-1.61777,0.0,0.826542
482,1.16273,0.0,0.826542
483,0.391416,1.0,0.700145
484,-1.57531,1.0,0.543417
485,-0.32288,0.0,0.543417
486,2.46218,0.0,0.543417
487,-0.174397,0.1,0.526896
488,-2.27949,0.0,0.526896
489,1.75954,0.0,0.526896
490,1.54681,0.0,0.526896
491,-2.6828,0.0,0.526896
492,0.2958,0.975,0.632283
493,2.70924,1.0,0.632283
494,-1.81456,0.0,0.531032
495,-1.99126,0.0,0.531032
496,2.03313,0.0,0.531032
497,0.44023,0.9,0.600543
498,-1.63472,1.0,0.748738
499,1.14844,0.95,0.856676
500,0.42473,0.5,0.862198
501,-0.969436,0.05,0.866744
502,-0.366026,0.0,0.759267
503,0.815185,0.625,0.707927
504,-0.253531,1.0,0.832718
505,-1.11205,0.0,0.832718
506,0.681802,0.575,0.885916
507,0.386401,0.975,0.891848
508,-0.657693,1.0,0.891848
509,-0.146144,0.875,0.885916
510,0.560541,1.0,0.921305
511,-0.524786,1.0,0.964902
512,-0.624747,0.0,0.964902
513,1.11061,0.0,0.939385
514,0.428446,0.725,0.924326
515,-1.70512,0.05,0.927258
516,0.280972,0.825,0.940629
517,1.89154,1.0,0.941852
518,-1.81028,0.0,0.875522
519,-0.84861,0.0,0.784497
520,1.70759,0.0,0.644253
521,0.452524,0.625,0.584431
522,-2.17455,1.0,0.735935
523,-0.518207,0.0,0.735935
524,1.44769,0.0,0.628578
525,-0.0255101,0.6,0.711503
526,-1.23693,0.5,0.663507
527,0.035373,0.825,0.636444
528,1.48201,0.0,0.636444
529,-1.41946,0.0,0.636444
530,-0.910363,0.0,0.636444
531,1.08496,0.0,0.535044
532,0.133215,0.65,0.52321
533,-1.05768,1.0,0.640356
534,-0.160711,0.85,0.762506
535,0.873471,0.975,0.808122
536,0.328787,0.925,0.852793
537,-1.24201,1.0,0.868977
538,0.570447,0.825,0.92869
539,0.402289,1.0,0.970199
540,-0.428103,0.0,0.970199
541,0.498664,0.925,0.988397
542,-1.01559,1.0,0.992158
543,-0.492156,0.0,0.977173
544,1.4384,0.0,0.94987
545,-0.172362,0.2,0.906572
546,-1.11738,0.025,0.827436
547,0.280378,0.7,0.793548
548,1.00059,0.0,0.682341
549,-0.71916,0.0,0.522582
550,-0.0980312,0.95,0.674861
551,0.847643,1.0,0.686054
552,-0.0554752,0.9,0.671093
553,-0.991027,1.0,0.805259
554,0.180117,0.775,0.881835
555,0.658443,1.0,0.935532
556,-0.220627,1.0,0.972916
557,-0.75385,0.0,0.948782
558,0.636988,0.875,0.977173
559,1.51582,1.0,0.992158
560,-0.737766,0.0,0.97828
561,-1.3278,0.0,0.945404
562,1.79933,0.0,0.889896
563,0.3844,0.775,0.871185
564,-2.87368,0.525,0.847932
565,0.206811,0.825,0.83009
566,1.71919,1.0,0.83009
567,-1.01628,0.0,0.83009
568,-1.24462,0.0,0.722104
569,2.27057,0.0,0.568077
570,0.496317,0.75,0.686054
571,-2.4541,0.475,0.752718
572,0.862008,0.925,0.857548
573,0.904729,0.0,0.772079
574,-1.04057,0.0,0.700715
