1,19.5105492300832
1,15.6891616445072
1,20.3482293155726
1,14.7503748895693
1,20.3369153677444
1,18.8073768273405
1,16.1822908951175
1,17.1223526899932
1,16.3856768255956
1,19.8609600343609
1,20.4171798273153
1,18.9056281923549
1,17.6014628012803
1,18.9411248100758
1,19.2840333982414
1,19.4766076653413
1,15.2210394725875
1,20.8038224391792
1,17.639574378885
1,14.8218529396392
1,20.9201151386544
1,18.1152000640603
1,17.1898307214423
1,16.7798651953148
1,16.4277926586431
1,17.2595524543673
1,16.5296234331643
1,21.1130834728464
1,17.2344868740453
1,16.127239029724
2,17.4534564689542
2,17.6560101450811
2,16.5183207619481
2,18.5341547665189
2,19.7297532283017
2,18.8666075381622
2,18.3715088056609
2,13.9885919912971
2,19.2904598741249
2,15.2851161720906
2,14.9567195270151
2,20.0290220851551
2,17.1650004269501
2,19.0163232849052
2,17.5870835355962
2,15.6564635182865
2,16.7682209767088
2,17.2474290108883
2,15.8538904338743
2,18.6943533381988
2,18.7659188931648
2,22.9682009330032
2,18.2308369874734
2,15.6784855422415
2,19.4744288768953
2,17.8813537387134
2,17.4191978608963
2,19.3198021805487
2,19.3816776565999
2,16.8335170493593
3,17.3986643670997
3,14.258950072664
3,20.1794229903578
3,13.4358024100417
3,16.6273045686547
3,19.9554343583936
3,19.2680564234253
3,16.0885325657328
3,17.3633387315981
3,18.3438314876553
3,18.8593851232106
3,21.0424797339287
3,17.3595138622351
3,16.8953251711208
3,17.8739866979745
3,18.3154879270208
3,15.0195844820733
3,16.4838594139387
3,17.3558749847108
3,19.737204731926
3,17.8920316878995
3,20.4636612128274
3,16.6115450249137
3,19.1322819034536
3,19.2437585131826
3,16.3722601042736
3,20.9671407956013
3,20.4979692371813
3,20.0275237669236
3,16.8719576847502
4,17.4935192264133
4,19.6695412681891
4,16.0675967996485
4,17.7559146224772
4,19.4599153420435
4,18.3755481407944
4,16.1235199358508
4,21.4965985904453
4,20.1494904020127
4,17.295935792268
4,16.9475758648593
4,17.677531177145
4,19.9229614254732
4,18.5182261235306
4,19.1185135181496
4,16.36080708092
4,19.587505597813
4,21.5534477327757
4,15.9737892171356
4,19.4035211381527
4,17.9079210909699
4,17.6605806042847
4,16.0218871036527
4,15.3866966938497
4,18.3913904735741
4,17.2858574547512
4,18.3645886419359
4,17.5329381777112
4,19.0943317130501
4,20.9997797239682
5,17.2627795280205
5,18.6685110827818
5,16.7647834560016
5,19.9307784336613
5,19.0691208456486
5,18.9989457985146
5,16.5835977923192
5,18.61647267378
5,20.5236286757748
5,18.2942301996084
5,18.6527412433769
5,19.1575279517398
5,13.8492917859324
5,15.5662988059951
5,17.7231830580124
5,19.9237844037446
5,13.6514008522609
5,17.1966402398152
5,17.8613256013553
5,17.9032621582224
5,17.571961026942
5,16.8059834249446
5,17.7848502589815
5,18.4197079593907
5,19.8403949495391
5,15.603665497874
5,17.4683395092742
5,19.943554837449
5,19.8461142947819
5,19.2873201449007
6,20.1944657069893
6,17.707283690879
6,19.8631864620663
6,18.6312596979199
6,19.3406971582518
6,18.377036604721
6,18.2936461989876
6,15.5598472006983
6,17.1150368813377
6,17.4412978079544
6,18.6647854403879
6,20.4583737511853
6,16.2369295655343
6,14.1065655750708
6,18.7726098746594
6,18.1075376292306
6,15.9628352138812
6,21.3130171714277
6,15.2703714861957
6,21.9761353235188
6,19.6602253269926
6,17.1520633032712
6,16.3972062821329
6,21.0120239008443
6,17.5655668162247
6,15.1218514166607
6,21.1921939735939
6,19.1871047176648
6,17.3354015845819
6,18.9595081230993
7,17.1683148751836
7,20.3338840449231
7,16.765641882636
7,19.5137584619034
7,19.2275252127022
7,21.224231606903
7,18.1575435243414
7,15.5703780846504
7,16.1973406467717
7,15.4463047004803
7,20.0237533716001
7,19.256599404739
7,20.1882217473934
7,17.1477519763633
7,16.0791022100072
7,19.8432454187584
7,21.4821756606833
7,14.7020521043305
7,14.8643660409855
7,18.9931536403036
7,17.1252030604325
7,17.0883836926796
7,15.978928875969
7,16.2140215515034
7,15.6754538644199
7,16.7058079767969
7,19.5652735047707
7,17.6437904445392
7,16.7311540248442
7,14.313146024328
8,16.3306820796679
8,21.3022601383265
8,21.9960699003217
8,17.2768796742124
8,15.9207742396552
8,19.6075967164377
8,16.7432779482151
8,15.5760058578561
8,18.134756292218
8,18.0931135025022
8,18.4311172331139
8,18.7638812042143
8,20.8799572292855
8,16.4237856429957
8,15.2640637369659
8,21.0488486441687
8,20.585761514878
8,16.5134337692309
8,16.6635983961548
8,17.5977994543716
8,18.5441099970773
8,19.1232560623427
8,17.3804681338622
8,20.4308798692065
8,14.6187897418541
8,19.4767206998213
8,18.0845993584226
8,18.8656014782838
8,18.3571760743495
8,17.3426477778265
9,17.2710774114829
9,20.1569757415066
9,18.9373451452574
9,17.9533219272072
9,18.9888943857076
9,18.0857905148756
9,19.3652608180535
9,19.9979041356901
9,17.1533118653631
9,16.9382034834993
9,20.8708494577787
9,19.0330459897659
9,16.4798573700035
9,21.5421094723989
9,18.9296525302889
9,18.5104717152039
9,16.3037555014484
9,17.2501269625134
9,16.4572572041735
9,14.3991871079264
9,20.0322564842973
9,20.5441446940989
9,17.0386757307155
9,20.5413518214382
9,20.3558922982328
9,17.7232870282164
9,19.4857477058568
9,16.0090512526367
9,19.1563515974244
9,19.6144226583597
